일자,자치구,평균기온(°C),최저기온(°C),최고기온(°C),일강수량(mm),이산화질소농도(ppm),오존농도(ppm),일산화탄소농도(ppm),아황산가스농도(ppm),미세먼지농도(㎍/㎥),초미세먼지농도(㎍/㎥)
2024-04-21,서대문구,16.4,12.2,21.2,0.0,0.0083,0.0411,0.49,0.0021,15.0,6.0
2024-04-22,서대문구,18.1,13.9,22.8,0.0,0.0119,0.0446,0.46,0.002,29.0,15.0
2024-04-23,서대문구,16.4,12.0,23.5,0.5,0.0101,0.0438,0.45,0.002,20.0,10.0
2024-04-24,서대문구,12.3,9.7,16.7,8.0,0.0108,0.03,0.5,0.002,13.0,4.0
2024-04-25,서대문구,13.2,9.5,20.3,0.0,0.016,0.0422,0.58,0.0021,32.0,19.0
2024-04-26,서대문구,16.8,10.4,25.6,0.0,0.0233,0.0418,0.57,0.0027,68.0,24.0
2024-04-27,서대문구,17.2,10.1,26.1,0.0,0.0169,0.0516,0.5,0.0028,50.0,17.0
2024-04-28,서대문구,19.5,11.5,28.3,0.0,0.0191,0.0549,0.57,0.0032,38.0,19.0
2024-04-29,서대문구,19.6,15.9,25.2,0.0,0.0126,0.0614,0.39,0.0023,49.0,18.0
2024-04-30,서대문구,17.7,13.8,22.5,0.0,0.0226,0.0468,0.6,0.0038,65.0,33.0
2024-05-01,서대문구,17.1,13.1,22.8,0.0,0.0101,0.0536,0.32,0.0021,29.0,13.0
2024-05-02,서대문구,17.5,12.2,24.5,0.0,0.0181,0.0463,0.39,0.0028,39.0,17.0
2024-05-03,서대문구,18.4,10.6,27.3,0.0,0.02,0.0566,0.45,0.0036,47.0,22.0
2024-05-04,서대문구,20.8,13.4,28.1,0.0,0.0242,0.0702,0.58,0.004,59.0,33.0
2024-05-05,서대문구,16.7,14.8,20.3,48.0,0.0092,0.0436,0.5,0.0026,19.0,13.0
2024-05-06,서대문구,13.2,12.5,14.8,10.5,0.0091,0.0489,0.5,0.0016,12.0,7.0
2024-05-07,서대문구,12.2,10.0,14.0,3.0,0.0109,0.0371,0.43,0.0014,22.0,13.0
2024-05-08,서대문구,14.0,7.4,21.5,0.0,0.0118,0.0394,0.34,0.0019,20.0,8.0
2024-05-09,서대문구,15.6,9.5,22.5,0.0,0.0155,0.051,0.45,0.0024,32.0,14.0
2024-05-10,서대문구,17.1,11.4,24.6,0.0,0.0151,0.0556,0.43,0.0024,32.0,14.0
2024-05-11,서대문구,16.3,12.9,21.7,31.5,0.0098,0.0491,0.42,0.0021,22.0,7.0
2024-05-12,서대문구,15.9,10.9,22.0,0.0,0.0087,0.0482,0.43,0.0019,78.0,18.0
2024-05-13,서대문구,17.6,10.5,25.0,0.0,0.0138,0.0501,0.47,0.0022,29.0,11.0
2024-05-14,서대문구,18.2,12.1,25.6,0.0,0.0185,0.0543,0.44,0.0026,27.0,12.0
2024-05-15,서대문구,11.8,6.3,19.4,19.0,0.0129,0.046,0.42,0.0026,24.0,8.0
2024-05-16,서대문구,13.0,5.8,20.0,0.0,0.0102,0.0448,0.35,0.0024,16.0,5.0
2024-05-17,서대문구,17.6,10.6,25.4,0.0,0.017,0.0627,0.56,0.0029,47.0,22.0
2024-05-18,서대문구,20.0,14.8,26.4,0.0,0.0117,0.0509,0.52,0.0025,28.0,10.0
2024-05-19,서대문구,20.6,14.8,27.8,0.0,0.0089,0.0504,0.47,0.0022,23.0,11.0
2024-05-20,서대문구,18.4,15.1,24.0,0.0,0.0131,0.0386,0.48,0.0026,33.0,16.0
2024-05-21,서대문구,20.5,14.5,27.8,0.0,0.0136,0.0542,0.53,0.0018,44.0,28.0
2024-05-22,서대문구,19.4,15.1,25.7,0.0,0.0154,0.057,0.56,0.0023,56.0,39.0
2024-05-23,서대문구,19.4,14.0,26.5,0.0,0.014,0.0432,0.37,0.0022,32.0,19.0
2024-05-24,서대문구,19.3,14.8,24.2,0.0,0.0109,0.0406,0.38,0.0017,37.0,23.0
2024-05-25,서대문구,20.4,16.7,24.3,0.0,0.0136,0.0454,0.39,0.0021,34.0,18.0
2024-05-26,서대문구,18.8,16.1,24.2,8.0,0.009,0.0515,0.38,0.002,23.0,12.0
2024-05-27,서대문구,17.7,12.5,23.7,0.0,0.0086,0.0546,0.37,0.0019,28.0,11.0
2024-05-28,서대문구,19.0,12.8,25.5,0.0,0.0101,0.0417,0.28,0.0019,14.0,5.0
2024-05-29,서대문구,20.4,14.5,27.2,0.0,0.02,0.0412,0.38,0.0026,26.0,10.0
2024-05-30,서대문구,19.6,15.6,24.0,0.0,0.021,0.0502,0.36,0.0026,24.0,11.0
2024-05-31,서대문구,19.6,14.6,25.3,1.0,0.0151,0.0538,0.38,0.0029,25.0,12.0
2024-06-01,서대문구,19.9,16.1,25.3,0.0,0.0087,0.056,0.37,0.0023,31.0,13.0
2024-06-02,서대문구,19.5,13.5,26.3,0.0,0.0077,0.0584,0.32,0.0023,22.0,8.0
2024-06-03,서대문구,21.1,15.1,27.9,0.0,0.0082,0.0481,0.27,0.002,13.0,6.0
2024-06-04,서대문구,21.8,14.4,28.7,0.0,0.0098,0.051,0.25,0.0023,19.0,7.0
2024-06-05,서대문구,22.5,16.7,29.7,0.0,0.0196,0.0599,0.47,0.0032,40.0,19.0
2024-06-06,서대문구,22.8,17.6,30.1,0.0,0.0211,0.0715,0.52,0.0028,46.0,27.0
2024-06-07,서대문구,21.0,16.5,27.4,0.0,0.0184,0.0613,0.4,0.0025,32.0,16.0
2024-06-08,서대문구,18.8,16.0,24.1,15.0,0.0121,0.0479,0.46,0.002,23.0,15.0
2024-06-09,서대문구,21.5,16.1,28.4,0.0,0.0129,0.0558,0.5,0.0028,30.0,17.0
2024-06-10,서대문구,23.6,17.6,30.6,0.0,0.0158,0.08,0.57,0.0032,50.0,26.0
2024-06-11,서대문구,24.3,19.4,30.8,0.0,0.0134,0.1034,0.58,0.0026,65.0,34.0
2024-06-12,서대문구,23.4,17.6,31.6,0.0,0.0161,0.0699,0.43,0.0025,33.0,15.0
2024-06-13,서대문구,24.9,18.2,32.3,0.0,0.0178,0.0598,0.39,0.0025,32.0,14.0
2024-06-14,서대문구,24.9,18.7,32.1,0.0,0.0186,0.0566,0.41,0.0035,35.0,17.0
2024-06-15,서대문구,22.4,19.4,27.4,4.0,0.0108,0.0402,0.39,0.0028,25.0,16.0
2024-06-16,서대문구,23.3,17.8,29.7,0.0,0.0096,0.0593,0.38,0.0023,23.0,10.0
2024-06-17,서대문구,23.6,17.4,30.4,0.0,0.0175,0.0613,0.33,0.0028,22.0,10.0
2024-06-18,서대문구,24.7,18.6,32.4,0.0,0.0199,0.06,0.39,0.0033,29.0,15.0
2024-06-19,서대문구,27.2,19.6,35.3,0.0,0.0207,0.0904,0.49,0.003,43.0,23.0
2024-06-20,서대문구,27.1,21.3,34.6,0.0,0.0194,0.0984,0.49,0.0035,43.0,27.0
2024-06-21,서대문구,26.3,21.2,34.7,0.0,0.021,0.0722,0.41,0.0042,37.0,20.0
2024-06-22,서대문구,22.7,21.2,25.1,16.0,0.0153,0.0476,0.52,0.0026,27.0,19.0
2024-06-23,서대문구,23.9,20.7,29.7,5.0,0.008,0.0459,0.43,0.0018,16.0,9.0
2024-06-24,서대문구,23.2,19.4,28.5,0.0,0.0113,0.0665,0.45,0.0023,58.0,22.0
2024-06-25,서대문구,22.3,17.4,28.0,0.0,0.0111,0.057,0.34,0.0024,23.0,9.0
2024-06-26,서대문구,23.8,17.4,30.6,0.0,0.0151,0.0531,0.38,0.0024,26.0,11.0
2024-06-27,서대문구,24.9,19.2,30.6,0.0,0.0184,0.067,0.42,0.0026,33.0,15.0
2024-06-28,서대문구,25.5,20.1,32.6,0.0,0.0183,0.085,0.43,0.0026,39.0,21.0
2024-06-29,서대문구,25.5,20.7,31.6,35.5,0.0119,0.0712,0.44,0.0022,29.0,17.0
2024-06-30,서대문구,22.7,21.1,25.1,27.5,0.0074,0.0524,0.44,0.0019,20.0,11.0
2024-07-01,서대문구,25.0,20.9,31.0,0.0,0.0103,0.0673,0.4,0.0019,27.0,14.0
2024-07-02,서대문구,22.4,20.8,24.2,59.0,0.0085,0.0393,0.41,0.0018,14.0,7.0
2024-07-03,서대문구,23.7,22.3,26.0,1.0,0.0088,0.0619,0.49,0.0019,24.0,12.0
2024-07-04,서대문구,26.1,22.3,30.6,3.5,0.0095,0.0834,0.55,0.0019,40.0,28.0
2024-07-05,서대문구,22.6,20.5,27.0,3.5,0.011,0.0657,0.49,0.0019,19.0,10.0
2024-07-06,서대문구,24.4,20.8,30.7,3.0,0.0096,0.0485,0.48,0.002,28.0,15.0
2024-07-07,서대문구,23.5,20.1,28.8,21.0,0.0099,0.0568,0.5,0.002,22.0,13.0
2024-07-08,서대문구,22.9,21.9,24.0,20.5,0.0117,0.0389,0.39,0.0019,10.0,5.0
2024-07-09,서대문구,23.4,21.5,27.0,0.0,0.0128,0.0352,0.41,0.0019,17.0,8.0
2024-07-10,서대문구,25.7,20.7,32.2,1.5,0.0096,0.0433,0.4,0.0019,11.0,4.0
2024-07-11,서대문구,24.6,21.2,30.1,0.0,0.0169,0.0519,0.63,0.0022,36.0,24.0
2024-07-12,서대문구,24.7,20.4,30.2,0.0,0.0169,0.0457,0.65,0.002,38.0,25.0
2024-07-13,서대문구,26.8,22.3,32.7,0.0,0.0127,0.0631,0.67,0.0026,45.0,32.0
2024-07-14,서대문구,27.1,23.9,32.3,0.0,0.0084,0.0532,0.53,0.002,29.0,21.0
2024-07-15,서대문구,27.3,23.7,32.3,1.0,0.0096,0.0501,0.42,0.002,10.0,5.0
2024-07-16,서대문구,25.5,23.3,31.9,19.0,0.0106,0.0361,0.48,0.002,13.0,6.0
2024-07-17,서대문구,24.4,23.0,28.7,98.5,0.0092,0.019,0.44,0.0019,9.0,3.0
2024-07-18,서대문구,23.6,22.3,24.7,119.5,0.0112,0.0237,0.45,0.0019,9.0,3.0
2024-07-19,서대문구,26.3,23.3,31.7,0.5,0.01,0.0529,0.48,0.0021,23.0,13.0
2024-07-20,서대문구,26.4,23.5,31.1,16.0,0.0068,0.0469,0.43,0.002,13.0,8.0
2024-07-21,서대문구,25.8,21.7,30.6,8.5,0.0063,0.0557,0.4,0.0021,18.0,7.0
2024-07-22,서대문구,25.6,22.8,27.2,79.5,0.0075,0.0193,0.4,0.0025,12.0,4.0
2024-07-23,서대문구,25.5,24.5,26.9,2.5,0.0079,0.0215,0.36,0.0024,11.0,4.0
2024-07-24,서대문구,27.2,25.0,31.5,14.0,0.0084,0.0171,0.37,0.0021,12.0,3.0
2024-07-25,서대문구,27.2,23.9,33.8,19.5,0.0092,0.0281,0.37,0.0024,19.0,7.0
2024-07-26,서대문구,28.0,24.1,33.3,0.5,0.0079,0.0272,0.35,0.002,13.0,6.0
2024-07-27,서대문구,28.1,26.3,32.6,36.5,0.0076,0.0194,0.37,0.002,14.0,5.0
2024-07-28,서대문구,28.3,26.4,32.4,0.0,0.0044,0.018,0.31,0.0021,15.0,5.0
2024-07-29,서대문구,26.4,25.8,27.0,0.0,0.0069,0.0213,0.31,0.0023,20.0,5.0
2024-07-30,서대문구,27.8,25.3,32.7,,0.01,0.0459,0.31,0.0023,23.0,10.0
2024-07-31,서대문구,28.5,25.4,33.5,0.0,0.0079,0.0299,0.25,0.0023,15.0,5.0
2024-08-01,서대문구,28.7,26.0,33.6,0.0,0.0083,0.0321,0.28,0.0023,18.0,6.0
2024-08-02,서대문구,28.6,27.2,32.5,0.0,0.0091,0.0432,0.34,0.0024,23.0,12.0
2024-08-03,서대문구,28.7,25.9,34.2,0.0,0.007,0.0622,0.37,0.0021,31.0,19.0
2024-08-04,서대문구,30.0,25.5,35.8,0.0,0.008,0.063,0.4,0.0023,28.0,17.0
2024-08-05,서대문구,28.9,24.8,34.1,0.5,0.0094,0.0573,0.37,0.0024,25.0,17.0
2024-08-06,서대문구,28.0,24.4,33.0,0.0,0.0115,0.0453,0.31,0.0021,16.0,8.0
2024-08-07,서대문구,27.8,25.2,32.7,4.0,0.0094,0.0338,0.25,0.0022,16.0,7.0
2024-08-08,서대문구,26.9,24.6,31.0,0.0,0.012,0.032,0.27,0.0024,19.0,11.0
2024-08-09,서대문구,28.0,24.0,33.0,0.0,0.0103,0.0382,0.27,0.0021,24.0,13.0
2024-08-10,서대문구,28.7,25.2,33.7,0.0,0.0112,0.0531,0.32,0.0027,28.0,18.0
2024-08-11,서대문구,28.9,25.9,33.6,0.0,0.0089,0.049,0.3,0.0023,26.0,17.0
2024-08-12,서대문구,29.3,26.4,34.9,0.0,0.0107,0.0433,0.33,0.0028,25.0,15.0
2024-08-13,서대문구,30.3,26.2,35.3,0.0,0.0085,0.0429,0.36,0.0021,21.0,11.0
2024-08-14,서대문구,29.0,25.3,35.6,0.0,0.0105,0.056,0.41,0.0022,22.0,12.0
2024-08-15,서대문구,27.7,24.8,34.8,11.0,0.0088,0.0448,0.39,0.0022,21.0,12.0
2024-08-16,서대문구,28.5,24.8,35.3,0.0,0.0102,0.0488,0.38,0.0022,19.0,12.0
2024-08-17,서대문구,28.5,24.4,34.2,4.5,0.0099,0.0538,0.39,0.0022,20.0,11.0
2024-08-18,서대문구,28.0,25.0,34.0,6.0,0.008,0.0507,0.39,0.0023,17.0,10.0
2024-08-19,서대문구,27.9,24.1,35.7,15.5,0.0103,0.0564,0.42,0.0024,22.0,14.0
2024-08-20,서대문구,29.9,24.6,34.8,0.0,0.0088,0.0463,0.35,0.0023,22.0,12.0
2024-08-21,서대문구,27.4,25.8,29.9,47.5,0.0067,0.0245,0.35,0.0023,11.0,5.0
2024-08-22,서대문구,27.6,25.9,29.8,2.0,0.0065,0.0313,0.35,0.0023,12.0,4.0
2024-08-23,서대문구,27.3,24.6,32.3,0.0,0.0106,0.0698,0.48,0.0025,26.0,17.0
2024-08-24,서대문구,25.9,24.1,30.9,3.0,0.011,0.0571,0.6,0.003,34.0,24.0
2024-08-25,서대문구,27.3,23.8,32.5,0.0,0.009,0.0557,0.57,0.0033,32.0,23.0
2024-08-26,서대문구,26.8,24.6,30.3,0.0,0.012,0.0373,0.56,0.003,30.0,21.0
2024-08-27,서대문구,24.7,21.6,29.3,0.0,0.0129,0.0328,0.4,0.0023,18.0,10.0
2024-08-28,서대문구,27.1,21.2,32.7,0.0,0.0085,0.053,0.32,0.0023,11.0,6.0
2024-08-29,서대문구,27.2,21.8,33.3,0.0,0.0081,0.0482,0.29,0.0027,9.0,4.0
2024-08-30,서대문구,26.7,21.8,33.0,0.0,0.0102,0.0386,0.34,0.0021,12.0,5.0
2024-08-31,서대문구,25.8,20.5,32.5,0.0,0.0095,0.0544,0.42,0.0021,33.0,16.0
2024-09-01,서대문구,25.9,22.4,31.5,0.0,0.0107,0.0496,0.46,0.0021,26.0,16.0
2024-09-02,서대문구,22.9,19.7,26.3,2.5,0.0124,0.0342,0.42,0.0021,18.0,11.0
2024-09-03,서대문구,25.7,22.6,31.1,0.0,0.009,0.0492,0.28,0.0019,12.0,4.0
2024-09-04,서대문구,26.9,22.5,32.5,0.0,0.0112,0.0608,0.37,0.0022,21.0,8.0
2024-09-05,서대문구,24.9,22.8,28.9,6.0,0.0117,0.0435,0.43,0.0021,21.0,10.0
2024-09-06,서대문구,23.2,22.3,24.1,0.5,0.0092,0.0298,0.38,0.0018,14.0,6.0
2024-09-07,서대문구,25.0,21.8,31.0,0.0,0.0097,0.0587,0.42,0.0019,20.0,12.0
2024-09-08,서대문구,25.9,21.4,32.3,0.0,0.0094,0.0654,0.5,0.0019,23.0,18.0
2024-09-09,서대문구,27.3,22.9,33.7,0.0,0.0106,0.057,0.47,0.002,26.0,14.0
2024-09-10,서대문구,27.7,24.2,33.1,0.0,0.0122,0.0579,0.44,0.0019,24.0,15.0
2024-09-11,서대문구,27.8,24.1,34.9,0.5,0.0141,0.0668,0.44,0.0019,28.0,17.0
2024-09-12,서대문구,24.4,23.8,26.1,48.0,0.0092,0.0206,0.37,0.0017,6.0,3.0
2024-09-13,서대문구,25.2,23.5,27.9,9.5,0.011,0.0138,0.36,0.0019,9.0,4.0
2024-09-14,서대문구,26.8,24.0,31.3,0.0,0.0088,0.0281,0.3,0.0018,8.0,3.0
2024-09-15,서대문구,26.5,23.6,31.8,0.0,0.0052,0.0264,0.27,0.0017,9.0,4.0
2024-09-16,서대문구,25.5,20.0,31.9,12.0,0.006,0.0414,0.26,0.0018,5.0,1.0
2024-09-17,서대문구,27.3,24.7,33.6,0.0,0.008,0.0262,0.32,0.002,9.0,4.0
2024-09-18,서대문구,27.9,24.9,33.1,0.0,0.0067,0.0254,0.28,0.0018,10.0,4.0
2024-09-19,서대문구,28.1,25.0,33.0,0.0,0.0129,0.0426,0.35,0.0022,18.0,11.0
2024-09-20,서대문구,23.9,17.0,27.5,54.0,0.0099,0.0164,0.36,0.0019,10.0,5.0
2024-09-21,서대문구,18.4,16.3,21.2,24.5,0.0047,0.0377,0.21,0.0019,3.0,1.0
2024-09-22,서대문구,19.9,15.6,26.1,0.0,0.006,0.0291,0.2,0.0021,4.0,1.0
2024-09-23,서대문구,19.8,14.8,24.7,0.0,0.0075,0.0377,0.17,0.0022,5.0,2.0
2024-09-24,서대문구,20.3,15.6,25.7,0.0,0.0089,0.0461,0.19,0.0021,10.0,4.0
2024-09-25,서대문구,22.0,18.8,28.0,0.0,0.012,0.0419,0.31,0.0023,15.0,6.0
2024-09-26,서대문구,22.2,19.2,27.4,1.0,0.0105,0.0453,0.34,0.0023,14.0,8.0
2024-09-27,서대문구,21.9,17.9,27.6,0.0,0.0089,0.0352,0.31,0.002,13.0,7.0
2024-09-28,서대문구,22.0,17.6,27.5,0.0,0.0058,0.0477,0.23,0.0021,9.0,5.0
2024-09-29,서대문구,22.5,18.1,28.0,0.0,0.0057,0.0453,0.22,0.002,6.0,4.0
2024-09-30,서대문구,21.9,17.4,28.3,0.0,0.0113,0.0461,0.28,0.0021,13.0,5.0
2024-10-01,서대문구,17.1,11.2,21.0,2.0,0.0098,0.0371,0.26,0.0021,13.0,6.0
2024-10-02,서대문구,13.5,9.1,19.2,0.0,0.0065,0.0362,0.19,0.0027,14.0,5.0
2024-10-03,서대문구,15.1,9.5,22.1,0.0,0.0094,0.0313,0.33,0.0029,11.0,5.0
2024-10-04,서대문구,16.4,11.1,23.1,0.0,0.0102,0.0342,0.37,0.0032,13.0,6.0
2024-10-05,서대문구,16.5,10.8,24.0,0.0,0.0143,0.0378,0.42,0.0032,20.0,10.0
2024-10-06,서대문구,14.5,11.4,17.2,0.0,0.0167,0.0224,0.51,0.0028,17.0,10.0
2024-10-07,서대문구,16.0,12.7,20.6,0.0,0.015,0.0339,0.58,0.0031,34.0,20.0
2024-10-08,서대문구,17.0,12.1,23.1,0.0,0.0152,0.0285,0.63,0.0027,38.0,24.0
2024-10-09,서대문구,18.3,13.9,23.4,0.0,0.0082,0.0426,0.37,0.0027,11.0,5.0
2024-10-10,서대문구,17.5,14.6,23.1,0.0,0.013,0.0383,0.43,0.0028,18.0,9.0
2024-10-11,서대문구,17.4,13.6,23.8,0.0,0.0168,0.0459,0.53,0.0029,35.0,21.0
2024-10-12,서대문구,17.5,12.8,23.9,0.0,0.0173,0.0438,0.52,0.003,32.0,20.0
2024-10-13,서대문구,17.6,11.6,21.8,0.0,0.0118,0.0395,0.48,0.0027,23.0,14.0
2024-10-14,서대문구,18.7,16.5,21.0,0.0,0.0146,0.0337,0.43,0.0027,15.0,8.0
2024-10-15,서대문구,18.2,16.0,21.6,0.0,0.0155,0.023,0.51,0.0026,19.0,13.0
2024-10-16,서대문구,17.0,14.1,23.4,0.0,0.0187,0.0315,0.58,0.0026,37.0,26.0
2024-10-17,서대문구,18.0,12.7,24.6,0.0,0.0226,0.0316,0.56,0.0026,35.0,20.0
2024-10-18,서대문구,16.7,15.3,18.4,45.5,0.0124,0.0278,0.44,0.0022,17.0,9.0
2024-10-19,서대문구,15.6,11.6,19.9,1.5,0.007,0.0353,0.37,0.0021,8.0,4.0
2024-10-20,서대문구,12.7,10.1,17.1,0.0,0.0052,0.0372,0.18,0.0023,12.0,4.0
2024-10-21,서대문구,13.9,8.2,18.5,0.0,0.0118,0.029,0.29,0.0033,15.0,5.0
2024-10-22,서대문구,14.7,13.7,16.1,16.5,0.0156,0.0182,0.48,0.003,9.0,4.0
2024-10-23,서대문구,11.7,7.4,15.9,2.5,0.0076,0.0385,0.34,0.0026,14.0,6.0
2024-10-24,서대문구,11.5,6.0,17.6,0.0,0.0139,0.0293,0.49,0.0036,23.0,14.0
2024-10-25,서대문구,14.3,8.4,21.4,0.0,0.0215,0.02,0.57,0.0037,21.0,12.0
2024-10-26,서대문구,16.4,10.1,22.3,0.0,0.0182,0.0256,0.51,0.0032,17.0,10.0
2024-10-27,서대문구,15.3,12.7,18.7,0.0,0.0121,0.0344,0.5,0.0028,26.0,16.0
2024-10-28,서대문구,15.1,11.1,19.6,0.0,0.0126,0.0277,0.56,0.0023,32.0,22.0
2024-10-29,서대문구,14.1,11.9,17.8,0.0,0.0151,0.0278,0.38,0.0024,12.0,6.0
2024-10-30,서대문구,14.5,10.2,20.9,0.0,0.0177,0.0312,0.53,0.0027,26.0,14.0
2024-10-31,서대문구,15.1,10.0,22.1,0.0,0.024,0.0312,0.58,0.0028,30.0,18.0
2024-11-01,서대문구,14.6,12.3,18.3,0.0,0.0298,0.0198,0.69,0.0029,37.0,23.0
2024-11-02,서대문구,17.4,11.5,23.7,0.0,0.0142,0.0362,0.55,0.0029,25.0,15.0
2024-11-03,서대문구,17.3,13.7,23.0,0.0,0.0083,0.0484,0.42,0.0019,23.0,13.0
2024-11-04,서대문구,13.7,7.1,19.1,0.0,0.0096,0.0452,0.39,0.0019,26.0,13.0
2024-11-05,서대문구,8.3,4.3,14.6,0.0,0.011,0.0284,0.3,0.0028,24.0,10.0
2024-11-06,서대문구,6.2,2.7,12.2,0.0,0.0129,0.0305,0.4,0.0042,27.0,12.0
2024-11-07,서대문구,7.2,1.1,14.4,0.0,0.0251,0.0236,0.59,0.0042,37.0,20.0
2024-11-08,서대문구,9.3,2.4,17.5,0.0,0.0303,0.0247,0.66,0.0043,32.0,20.0
2024-11-09,서대문구,11.9,6.0,19.8,0.0,0.0302,0.0242,0.69,0.0043,25.0,15.0
2024-11-10,서대문구,13.7,9.9,20.2,0.0,0.0219,0.0314,0.58,0.0031,21.0,13.0
2024-11-11,서대문구,13.5,8.7,20.2,0.0,0.0249,0.0345,0.76,0.0043,46.0,26.0
2024-11-12,서대문구,13.0,9.4,19.1,0.0,0.0198,0.0336,0.66,0.0037,35.0,22.0
2024-11-13,서대문구,13.8,8.0,19.9,0.0,0.0211,0.033,0.61,0.0035,32.0,16.0
2024-11-14,서대문구,14.8,12.8,16.6,0.0,0.0248,0.0223,0.55,0.0029,33.0,14.0
2024-11-15,서대문구,16.7,12.8,20.2,0.0,0.0201,0.0286,0.47,0.0026,25.0,14.0
2024-11-16,서대문구,16.2,12.8,22.6,6.5,0.0154,0.035,0.49,0.0028,20.0,12.0
2024-11-17,서대문구,6.1,0.6,12.8,0.0,0.0065,0.0336,0.28,0.0024,19.0,9.0
2024-11-18,서대문구,1.8,-2.1,7.0,0.0,0.0105,0.0293,0.32,0.0031,16.0,7.0
2024-11-19,서대문구,5.2,-0.6,11.0,0.0,0.0218,0.0233,0.43,0.003,20.0,10.0
2024-11-20,서대문구,6.0,1.4,10.6,0.0,0.0401,0.006,0.8,0.0044,38.0,23.0
2024-11-21,서대문구,9.2,5.1,14.6,0.0,0.0313,0.0212,0.78,0.0039,52.0,36.0
2024-11-22,서대문구,5.1,2.0,10.2,0.0,0.0155,0.0302,0.45,0.0036,32.0,18.0
2024-11-23,서대문구,6.0,1.4,11.9,0.0,0.0199,0.0226,0.63,0.0046,16.0,9.0
2024-11-24,서대문구,7.3,2.5,13.4,0.0,0.0171,0.0274,0.48,0.0029,13.0,8.0
2024-11-25,서대문구,10.3,3.4,14.9,0.0,0.0198,0.0266,0.48,0.0027,17.0,9.0
2024-11-26,서대문구,4.8,-0.1,12.4,20.5,0.011,0.0302,0.41,0.0023,9.0,5.0
2024-11-27,서대문구,-1.0,-2.4,0.4,20.5,0.0145,0.028,0.52,0.0024,10.0,7.0
2024-11-28,서대문구,0.0,-2.8,2.8,8.0,0.016,0.0263,0.61,0.0027,18.0,13.0
2024-11-29,서대문구,-0.7,-4.6,3.6,0.0,0.0284,0.013,0.91,0.0046,32.0,19.0
2024-11-30,서대문구,2.2,-1.7,5.7,0.0,0.0338,0.0089,1.02,0.0047,29.0,18.0
2024-12-01,서대문구,5.5,1.6,8.6,0.0,0.0247,0.0147,0.91,0.0032,34.0,24.0
2024-12-02,서대문구,7.1,0.2,13.6,0.0,0.0302,0.0193,0.89,0.0031,48.0,31.0
2024-12-03,서대문구,0.5,-3.6,4.6,0.0,0.0168,0.0253,0.51,0.0033,19.0,8.0
2024-12-04,서대문구,1.3,-2.3,5.8,0.0,0.0204,0.0241,0.5,0.004,23.0,12.0
2024-12-05,서대문구,2.3,-1.4,8.4,1.5,0.0214,0.0244,0.54,0.004,21.0,11.0
2024-12-06,서대문구,0.4,-2.4,5.3,0.0,0.0146,0.0277,0.4,0.003,27.0,10.0
2024-12-07,서대문구,-1.1,-4.0,3.7,0.0,0.0161,0.0246,0.53,0.0042,24.0,12.0
2024-12-08,서대문구,-1.8,-5.0,2.7,0.0,0.0122,0.0285,0.4,0.0033,23.0,12.0
2024-12-09,서대문구,0.0,-4.2,6.1,0.0,0.0341,0.0121,0.79,0.0057,34.0,18.0
2024-12-10,서대문구,1.3,-3.1,6.5,0.0,0.032,0.0169,0.87,0.0055,39.0,24.0
2024-12-11,서대문구,1.6,-2.1,6.9,0.0,0.0314,0.0163,0.94,0.0063,57.0,34.0
2024-12-12,서대문구,-0.7,-4.9,4.3,0.0,0.0244,0.0176,0.66,0.0051,43.0,22.0
2024-12-13,서대문구,0.1,-2.7,4.1,0.0,0.0216,0.0228,0.5,0.0041,28.0,15.0
2024-12-14,서대문구,-1.8,-5.0,2.0,0.0,0.0194,0.0241,0.56,0.0038,29.0,16.0
2024-12-15,서대문구,0.2,-3.3,5.0,0.0,0.0215,0.0249,0.52,0.0037,22.0,12.0
2024-12-16,서대문구,-1.4,-4.1,3.7,0.0,0.0329,0.0107,0.73,0.005,29.0,18.0
2024-12-17,서대문구,-1.7,-5.0,2.4,0.0,0.0232,0.0194,0.59,0.0044,25.0,15.0
2024-12-18,서대문구,-4.9,-7.8,-0.6,0.0,0.0155,0.0222,0.43,0.0038,32.0,16.0
2024-12-19,서대문구,-2.9,-7.9,2.8,0.0,0.0367,0.0088,0.92,0.0066,50.0,27.0
2024-12-20,서대문구,0.3,-2.8,4.5,0.0,0.052,0.0044,0.96,0.0054,57.0,38.0
2024-12-21,서대문구,-1.7,-5.7,0.8,2.0,0.024,0.0208,0.76,0.0031,51.0,41.0
2024-12-22,서대문구,-4.5,-8.8,-0.2,0.0,0.0166,0.0275,0.52,0.0037,22.0,12.0
2024-12-23,서대문구,-0.7,-5.5,5.3,0.0,0.0336,0.0169,0.8,0.0046,27.0,17.0
2024-12-24,서대문구,-1.6,-5.3,3.2,0.0,0.0304,0.0181,0.78,0.0054,36.0,20.0
2024-12-25,서대문구,2.0,-2.0,5.5,0.0,0.0398,0.0139,0.87,0.0059,35.0,23.0
2024-12-26,서대문구,-0.9,-5.7,3.3,0.0,0.0166,0.0277,0.51,0.0037,70.0,33.0
2024-12-27,서대문구,-3.3,-7.3,0.9,0.0,0.0167,0.0282,0.4,0.0037,32.0,14.0
2024-12-28,서대문구,-3.9,-7.2,-0.6,0.0,0.0137,0.0281,0.41,0.0038,33.0,14.0
2024-12-29,서대문구,0.3,-4.7,4.2,0.0,0.0279,0.0175,0.68,0.0054,26.0,14.0
